Image,Name,Screen_Size,CPU_type,Memory,Storage,GPU,VRAM,GPU_Speed,GPU_Cores,Resolution,Weight,Backlit_Keyboard,Touchscreen,CPU_Speed,Number_of_Cores,Display_Type,Graphic_Type,Operating_System,Webcam,Price,Gaming,Workstation,Home
https://c1.neweggimages.com/ProductImage/34-156-535-01.png,MSI GP Series Vector GP77 13VG-096US,17.3,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,6.9,Backlit,No,2.6,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,2008,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-428-01.png,MSI GS Series Stealth GS66 12UGS-297US,15.6,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3070 Ti,8.0,14000,5888,2560 x 1440,4.9,Backlit,No,2.5,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2699,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-199-V22.jpg,MSI GS Series Stealth GS77 12UHS-040,17.3,Intel Core i9 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,3840 x 2160,6.9,Backlit,No,2.5,14-core (6P+8E) Processor,UHD,Dedicated Card,Windows 11 Pro,Yes,3531,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-185-16.jpg,MSI GS Series Stealth GS77 12UHS-083,17.3,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,6.9,Backlit,No,2.3,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,2599,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-422-01.jpg,MSI GT Series Titan GT77HX 13VH-046US,17.3,Intel Core i9 13th Gen,64,2 TB PCIe,NVIDIA GeForce RTX 4080,12.0,18000,7424,3840 x 2160,7.9,Backlit,No,2.2,24-core (8P+16E) Processor,UHD,Dedicated Card,Windows 11 Pro,Yes,3799,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-431-V01.jpg,MSI Katana 15 B12VFK-265US,15.6,Intel Core i5 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,1920 x 1080,4.9,Backlit,No,2.0,8-core (4P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,855,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-430-03.jpg,MSI Katana 15 B12VGK-082US,15.6,Intel Core i7 12th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,1920 x 1080,4.9,Backlit,No,2.3,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1275,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/V009D2308030FLH8UB7.jpg,MSI Katana 15 B13VFK-1264US,15.6,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,1920 x 1080,4.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Pro,Yes,1399,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-560-01.png,MSI Katana 17 B13VGK-845US,17.3,Intel Core i7 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,1920 x 1080,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1199,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-486-03.jpg,MSI Modern 14,14.0,Intel Core i5 13th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,1.3,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,699,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/V1DSD2302150W4OP0C9.jpg,MSI Modern 14 C11M-064US,14.0,Intel Core i7 11th Gen,8,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,2.9,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,479,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-443-01.jpg,MSI Modern 14 C11M-065US,14.0,Intel Core i5 11th Gen,8,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,2.5,4-core Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,697,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-464-V03.jpg,MSI Modern 14 C11M-068US,14.0,Intel Core i5 11th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,2.5,4-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,399,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-481-03.jpg,MSI Modern 14 C12M-495US,14.0,Intel Core i3 12th Gen,8,512 GB PCIe,Intel UHD Graphics,2.0,750,16,1920 x 1080,2.9,Backlit,No,1.2,6-core (2P+4E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,429,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-501-04.jpg,MSI Modern 14 C13M-621US,14.0,Intel Core i7 13th Gen,16,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,1.7,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-444-03.jpg,MSI Modern 14 C7M-048US,14.0,AMD Ryzen 7 7000 Series,16,512 GB PCIe,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1080,3.9,Backlit,No,2.0,8-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,449,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-444-03.jpg,MSI Modern 14 C7M-049US,14.0,AMD Ryzen 5 7000 Series,16,512 GB PCIe,AMD Radeon Vega 8 Mobile,4.0,2000,512,1920 x 1080,3.9,Backlit,No,2.0,6-core Processor,Full HD,Integrated Card,Windows 11 Home,Yes,399,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-288-V21.jpg,MSI Modern 15 B12HW-001,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,Intel Arc A370M,4.0,14000,1024,1920 x 1080,3.9,Backlit,No,1.7,10-core (2P+8E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,499,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-266-S01.jpg,MSI Modern 15 B12M-013,15.6,Intel Core i7 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,1.7,10-core (2P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,600,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-557-04.jpg,MSI Modern 15H B13M-021US,15.6,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,699,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-558-02.jpg,MSI Modern 15H B13M-022US,15.6,Intel Core i5 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,2.1,8-core (4P+4E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,629,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-460-12.jpg,MSI Prestige 13 EVO A12M-070US,13.3,Intel Core i5 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,2.9,Backlit,No,1.7,12-core (4P+8E) Processor,FHD+,Integrated Card,Windows 11 Home,Yes,999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-440-19.jpg,MSI PRESTIGE 13 EVO A13M-050US,13.3,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,2.9,Backlit,No,2.2,12-core (4P+8E) Processor,FHD+,Integrated Card,Windows 11 Pro,Yes,1499,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-439-17.jpg,MSI PRESTIGE 14 EVO B13M-269US,14.0,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,3.9,Backlit,No,2.4,14-core (6P+8E) Processor,FHD+,Integrated Card,Windows 11 Pro,Yes,1499,FALSE,TRUE,FALSE
https://c1.neweggimages.com/ProductImage/34-156-264-V11.jpg,MSI Prestige 14Evo A12M-231,14.0,Intel Core i7 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,1.8,14-core (6P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,599,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-265-V01.jpg,MSI Prestige 14Evo A12M-232,14.0,Intel Core i5 12th Gen,8,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.9,Backlit,No,1.7,12-core (4P+8E) Processor,Full HD,Integrated Card,Windows 11 Home,Yes,429,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-289-V22.jpg,MSI Prestige 15 A11SC-034,15.6,Intel Core i7 11th Gen,16,512 GB PCIe,NVIDIA GeForce GTX 1650 Max-Q,4.0,7000,1024,1920 x 1080,3.9,Backlit,No,3.0,4-core Processor,Full HD,Dedicated Card,Windows 10 Home,Yes,988,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-576-35.jpg,MSI Prestige 16 AI EVO,16.0,Intel Core Ultra 7 155H,32,1 TB PCIe,Intel Arc A730M,12.0,14000,3072,2560 x 1600,3.9,Backlit,No,1.4,16-core (6P+8E+2LPE) Processor,QHD+,Integrated Card,Windows 11 Home,Yes,1399,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-436-21.jpg,MSI PRESTIGE 16 EVO A13M-259US,16.0,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,2560 x 1600,4.9,Backlit,No,2.4,14-core (6P+8E) Processor,QHD+,Integrated Card,Windows 11 Pro,Yes,1506,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/V009D2307280FKKZY41.jpg,MSI Pulse 15 B13VFK-1263US,15.6,Intel Core i7 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,1920 x 1080,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Pro,Yes,1495,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-427-14.jpg,MSI Pulse 15 B13VFK-413US,15.6,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,2560 x 1440,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1020,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-532-08.jpg,MSI Pulse 15 B13VGK-1262US,15.6,Intel Core i7 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,1920 x 1080,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Pro,Yes,1599,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-425-V06.jpg,MSI Pulse 15 B13VGK-287US,15.6,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,5.9,Backlit,No,2.6,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1599,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-425-V06.jpg,MSI Pulse 15 B13VGK-287US,15.6,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,5.9,Backlit,No,2.6,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1440,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/A24GD2311090EH8AM1F.jpg,MSI Pulse 17 B13VGK-887US,17.3,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,5.9,Backlit,No,2.6,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1899,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-567-26.png,MSI Pulse 17 B13VGK-888US,17.3,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,1920 x 1080,5.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,1399,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-533-24.jpg,MSI Raider GE68HX 13VI-202US,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4090,16.0,18000,9728,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD+,Dedicated Card,Windows 11 Home,Yes,3499,FALSE,FALSE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-533-24.jpg,MSI Raider GE68HX 13VI-202US,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4090,16.0,18000,9728,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD+,Dedicated Card,Windows 11 Home,Yes,3150,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-424-22.jpg,MSI Stealth 15 A13VF-012US,15.6,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,1920 x 1080,4.9,Backlit,No,2.4,10-core (6P+4E) Processor,Full HD,Dedicated Card,Windows 11 Home,Yes,999,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-553-14.jpg,MSI Stealth 15M B12UE-042,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3060,6.0,14000,3840,1920 x 1080,3.9,Backlit,No,1.8,14-core (6P+8E) Processor,Full HD,Dedicated Card,Windows 11 Pro,Yes,1819,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-540-04.jpg,MSI Stealth 16 MercedesAMG A13VG-236,16.0,Intel Core i9 13th Gen,64,2 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,3840 x 2400,4.9,Backlit,No,2.6,14-core (6P+8E) Processor,UHD+,Dedicated Card,Windows 11 Pro,Yes,2799,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-467-24.jpg,MSI Stealth 17Studio A13VG-019US,17.3,Intel Core i9 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,6.9,Backlit,No,2.6,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,1870,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-467-24.jpg,MSI Stealth 17Studio A13VG-019US,17.3,Intel Core i9 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,6.9,Backlit,No,2.6,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Pro,Yes,2199,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-435-20.jpg,MSI SUMMIT E13FLIP EVO A13MT-220US,13.4,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,2.9,Backlit,Yes,2.2,12-core (4P+8E) Processor,FHD+,Integrated Card,Windows 11 Pro,Yes,1699,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-152-V07.jpg,MSI Summit E14Evo A12M-025,14.0,Intel Core i7 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,4.9,Backlit,No,2.1,12-core (4P+8E) Processor,FHD+,Integrated Card,Windows 11 Pro,Yes,929,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-153-V07.jpg,MSI Summit E14Evo A12M-026,14.0,Intel Core i5 12th Gen,16,512 GB PCIe,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1200,4.9,Backlit,No,1.7,12-core (4P+8E) Processor,FHD+,Integrated Card,Windows 11 Pro,Yes,699,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-156-434-18.jpg,MSI SUMMIT E14FLIP EVO A13MT-268US,14.0,Intel Core i7 13th Gen,32,1 TB PCIe,Intel Iris Xe Graphics,4.0,1650,768,2880 x 1800,3.9,Backlit,Yes,2.2,12-core (4P+8E) Processor,QHD+,Integrated Card,Windows 11 Pro,Yes,1699,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-326-086-V21.jpg,Razer Blade 14 (2022) RZ09-0427PEA3-R3U1,14.0,AMD Ryzen 9 6000 Series,16,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,3.9,Backlit,No,3.3,8-core Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-101-03.jpg,Razer Blade 14 RZ09-0482XEH3-R3U1,14.0,AMD Ryzen 9 7000 Series,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1600,3.9,Backlit,No,4.0,8-core Processor,QHD+,Dedicated Card,Windows 11 Home,Yes,2294,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-083-V21.jpg,Razer Blade 15 (2022) RZ09-0421PED3-R3U1,15.6,Intel Core i7 12th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 3080 Ti,16.0,16000,7424,2560 x 1440,4.9,Backlit,No,2.4,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-098-04.jpg,Razer Blade 15 RZ09-0485YED3-R3U1,15.6,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,2560 x 1440,4.9,Backlit,No,2.5,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,1999,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-098-04.jpg,Razer Blade 15 RZ09-0485ZED3-R3U1,15.6,Intel Core i7 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1440,4.9,Backlit,No,2.5,14-core (6P+8E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2199,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-093-05.jpg,Razer Blade 16 RZ09-0483SEH3-R3U1,16.0,Intel Core i9 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,2991,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-093-05.jpg,Razer Blade 16 RZ09-0483SEJ3-R3U1,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4070,8.0,16000,4608,3840 x 2400,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQUXGA,Dedicated Card,Windows 11 Home,Yes,2379,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-089-03.jpg,Razer Blade 16 RZ09-0483TEH3-R3U1,16.0,Intel Core i9 13th Gen,32,1 TB PCIe,NVIDIA GeForce RTX 4080,12.0,18000,7424,2560 x 1600,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2499,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-089-03.jpg,Razer Blade 16 RZ09-0483UEJ4-R3U1,16.0,Intel Core i9 13th Gen,32,2 TB PCIe,NVIDIA GeForce RTX 4090,16.0,18000,9728,3840 x 2400,5.9,Backlit,No,2.2,24-core (8P+16E) Processor,DUAL-MODE: UHD + 120Hz / FHD + 240Hz,Dedicated Card,Windows 11 Home,Yes,3599,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-091-04.jpg,Razer Blade 18,18.0,Intel Core i9 13th Gen,32,1 TB,NVIDIA GeForce RTX 4080,12.0,18000,7424,2560 x 1600,6.9,Backlit,No,2.2,24-core (8P+16E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,2899,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-091-04.jpg,Razer Blade 18,18.0,Intel Core i9 13th Gen,32,2 TB,NVIDIA GeForce RTX 4090,16.0,18000,9728,2560 x 1600,6.9,Backlit,No,2.2,6-core (2P+4E) Processor,QHD,Dedicated Card,Windows 11 Home,Yes,3499,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-326-096-05.jpg,Razer Blade 18 RZ09-0484REH3-R3U1,18.0,Intel Core i9 13th Gen,16,1 TB PCIe,NVIDIA GeForce RTX 4060,8.0,16000,3072,2560 x 1600,6.9,Backlit,No,2.2,24-core (8P+16E) Processor,WQXGA,Dedicated Card,Windows 11 Home,Yes,2464,TRUE,FALSE,FALSE
https://c1.neweggimages.com/ProductImage/34-132-534-01.jpg,Samsung Galaxy Book3 360,15.6,Intel Core i7 13th Gen,16,512 GB,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.4,Backlit,Yes,2.2,12-core (4P+8E) Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,1449,FALSE,TRUE,TRUE
https://c1.neweggimages.com/ProductImage/34-132-534-01.jpg,Samsung Galaxy Book3 360,15.6,Intel Core i7 13th Gen,16,512 GB,Intel Iris Xe Graphics,4.0,1650,768,1920 x 1080,3.2,Backlit,Yes,2.2,12-core (4P+8E) Processor,Full HD,Integrated Card,Windows 11 Pro,Yes,1449,FALSE,TRUE,TRUE
